,path,emotion
1657,speech_emotion/data/training\Actor_13\13_01_01_01_dogs-sitting_happy.wav,happy
1658,speech_emotion/data/training\Actor_13\13_01_01_01_kids-talking_happy.wav,happy
1659,speech_emotion/data/training\Actor_13\13_01_01_02_dogs-sitting_happy.wav,happy
1660,speech_emotion/data/training\Actor_13\13_01_01_02_kids-talking_happy.wav,happy
1661,speech_emotion/data/training\Actor_13\13_01_02_01_dogs-sitting_happy.wav,happy
1662,speech_emotion/data/training\Actor_13\13_01_02_01_kids-talking_happy.wav,happy
1663,speech_emotion/data/training\Actor_13\13_01_02_02_dogs-sitting_happy.wav,happy
1664,speech_emotion/data/training\Actor_13\13_01_02_02_kids-talking_happy.wav,happy
1665,speech_emotion/data/training\Actor_13\13_02_01_01_dogs-sitting_happy.wav,happy
1666,speech_emotion/data/training\Actor_13\13_02_01_01_kids-talking_happy.wav,happy
1667,speech_emotion/data/training\Actor_13\13_02_01_02_dogs-sitting_happy.wav,happy
1668,speech_emotion/data/training\Actor_13\13_02_01_02_kids-talking_happy.wav,happy
1669,speech_emotion/data/training\Actor_13\13_02_02_01_dogs-sitting_happy.wav,happy
1670,speech_emotion/data/training\Actor_13\13_02_02_01_kids-talking_happy.wav,happy
1671,speech_emotion/data/training\Actor_13\13_02_02_02_dogs-sitting_happy.wav,happy
1672,speech_emotion/data/training\Actor_13\13_02_02_02_kids-talking_happy.wav,happy
1673,speech_emotion/data/training\Actor_14\03-02-03-01-01-01-14_happy.wav,happy
1674,speech_emotion/data/training\Actor_14\03-02-03-01-01-02-14_happy.wav,happy
1675,speech_emotion/data/training\Actor_14\03-02-03-01-02-01-14_happy.wav,happy
1676,speech_emotion/data/training\Actor_14\03-02-03-01-02-02-14_happy.wav,happy
1677,speech_emotion/data/training\Actor_14\03-02-03-02-01-01-14_happy.wav,happy
1678,speech_emotion/data/training\Actor_14\03-02-03-02-01-02-14_happy.wav,happy
1679,speech_emotion/data/training\Actor_14\03-02-03-02-02-01-14_happy.wav,happy
1680,speech_emotion/data/training\Actor_14\03-02-03-02-02-02-14_happy.wav,happy
1681,speech_emotion/data/training\Actor_14\14_02_01_01_dogs-sitting_happy.wav,happy
1682,speech_emotion/data/training\Actor_14\14_02_01_01_kids-talking_happy.wav,happy
1683,speech_emotion/data/training\Actor_14\14_02_01_02_dogs-sitting_happy.wav,happy
1684,speech_emotion/data/training\Actor_14\14_02_01_02_kids-talking_happy.wav,happy
1685,speech_emotion/data/training\Actor_14\14_02_02_01_dogs-sitting_happy.wav,happy
1686,speech_emotion/data/training\Actor_14\14_02_02_01_kids-talking_happy.wav,happy
1687,speech_emotion/data/training\Actor_14\14_02_02_02_dogs-sitting_happy.wav,happy
1688,speech_emotion/data/training\Actor_14\14_02_02_02_kids-talking_happy.wav,happy
1689,speech_emotion/data/training\Actor_15\03-02-03-01-01-01-15_happy.wav,happy
1690,speech_emotion/data/training\Actor_15\03-02-03-01-01-02-15_happy.wav,happy
1691,speech_emotion/data/training\Actor_15\03-02-03-01-02-01-15_happy.wav,happy
1692,speech_emotion/data/training\Actor_15\03-02-03-01-02-02-15_happy.wav,happy
1693,speech_emotion/data/training\Actor_15\03-02-03-02-01-01-15_happy.wav,happy
1694,speech_emotion/data/training\Actor_15\03-02-03-02-01-02-15_happy.wav,happy
1695,speech_emotion/data/training\Actor_15\03-02-03-02-02-01-15_happy.wav,happy
1696,speech_emotion/data/training\Actor_15\03-02-03-02-02-02-15_happy.wav,happy
1697,speech_emotion/data/training\Actor_15\15_02_01_01_dogs-sitting_happy.wav,happy
1698,speech_emotion/data/training\Actor_15\15_02_01_01_kids-talking_happy.wav,happy
1699,speech_emotion/data/training\Actor_15\15_02_01_02_dogs-sitting_happy.wav,happy
1700,speech_emotion/data/training\Actor_15\15_02_01_02_kids-talking_happy.wav,happy
1701,speech_emotion/data/training\Actor_15\15_02_02_01_dogs-sitting_happy.wav,happy
1702,speech_emotion/data/training\Actor_15\15_02_02_01_kids-talking_happy.wav,happy
1703,speech_emotion/data/training\Actor_15\15_02_02_02_dogs-sitting_happy.wav,happy
1704,speech_emotion/data/training\Actor_15\15_02_02_02_kids-talking_happy.wav,happy
1705,speech_emotion/data/training\Actor_16\03-02-03-01-01-01-16_happy.wav,happy
1706,speech_emotion/data/training\Actor_16\03-02-03-01-01-02-16_happy.wav,happy
1707,speech_emotion/data/training\Actor_16\03-02-03-01-02-01-16_happy.wav,happy
1708,speech_emotion/data/training\Actor_16\03-02-03-01-02-02-16_happy.wav,happy
1709,speech_emotion/data/training\Actor_16\03-02-03-02-01-01-16_happy.wav,happy
1710,speech_emotion/data/training\Actor_16\03-02-03-02-01-02-16_happy.wav,happy
1711,speech_emotion/data/training\Actor_16\03-02-03-02-02-01-16_happy.wav,happy
1712,speech_emotion/data/training\Actor_16\03-02-03-02-02-02-16_happy.wav,happy
1713,speech_emotion/data/training\Actor_16\16_02_01_01_dogs-sitting_happy.wav,happy
1714,speech_emotion/data/training\Actor_16\16_02_01_01_kids-talking_happy.wav,happy
1715,speech_emotion/data/training\Actor_16\16_02_01_02_dogs-sitting_happy.wav,happy
1716,speech_emotion/data/training\Actor_16\16_02_01_02_kids-talking_happy.wav,happy
1717,speech_emotion/data/training\Actor_16\16_02_02_01_dogs-sitting_happy.wav,happy
1718,speech_emotion/data/training\Actor_16\16_02_02_01_kids-talking_happy.wav,happy
1719,speech_emotion/data/training\Actor_16\16_02_02_02_dogs-sitting_happy.wav,happy
1720,speech_emotion/data/training\Actor_16\16_02_02_02_kids-talking_happy.wav,happy
1721,speech_emotion/data/training\Actor_17\03-02-03-01-01-01-17_happy.wav,happy
1722,speech_emotion/data/training\Actor_17\03-02-03-01-01-02-17_happy.wav,happy
1723,speech_emotion/data/training\Actor_17\03-02-03-01-02-01-17_happy.wav,happy
1724,speech_emotion/data/training\Actor_17\03-02-03-01-02-02-17_happy.wav,happy
1725,speech_emotion/data/training\Actor_17\03-02-03-02-01-01-17_happy.wav,happy
1726,speech_emotion/data/training\Actor_17\03-02-03-02-01-02-17_happy.wav,happy
1727,speech_emotion/data/training\Actor_17\03-02-03-02-02-01-17_happy.wav,happy
1728,speech_emotion/data/training\Actor_17\03-02-03-02-02-02-17_happy.wav,happy
1729,speech_emotion/data/training\Actor_17\17_02_01_01_dogs-sitting_happy.wav,happy
1730,speech_emotion/data/training\Actor_17\17_02_01_01_kids-talking_happy.wav,happy
1731,speech_emotion/data/training\Actor_17\17_02_01_02_dogs-sitting_happy.wav,happy
1732,speech_emotion/data/training\Actor_17\17_02_01_02_kids-talking_happy.wav,happy
1733,speech_emotion/data/training\Actor_17\17_02_02_01_dogs-sitting_happy.wav,happy
1734,speech_emotion/data/training\Actor_17\17_02_02_01_kids-talking_happy.wav,happy
1735,speech_emotion/data/training\Actor_17\17_02_02_02_dogs-sitting_happy.wav,happy
1736,speech_emotion/data/training\Actor_17\17_02_02_02_kids-talking_happy.wav,happy
1737,speech_emotion/data/training\Actor_18\18_01_01_01_dogs-sitting_happy.wav,happy
1738,speech_emotion/data/training\Actor_18\18_01_01_01_kids-talking_happy.wav,happy
1739,speech_emotion/data/training\Actor_18\18_01_01_02_dogs-sitting_happy.wav,happy
1740,speech_emotion/data/training\Actor_18\18_01_01_02_kids-talking_happy.wav,happy
1741,speech_emotion/data/training\Actor_18\18_01_02_01_dogs-sitting_happy.wav,happy
1742,speech_emotion/data/training\Actor_18\18_01_02_01_kids-talking_happy.wav,happy
1743,speech_emotion/data/training\Actor_18\18_01_02_02_dogs-sitting_happy.wav,happy
1744,speech_emotion/data/training\Actor_18\18_01_02_02_kids-talking_happy.wav,happy
1745,speech_emotion/data/training\Actor_19\03-02-03-01-01-01-19_happy.wav,happy
1746,speech_emotion/data/training\Actor_19\03-02-03-01-01-02-19_happy.wav,happy
1747,speech_emotion/data/training\Actor_19\03-02-03-01-02-01-19_happy.wav,happy
1748,speech_emotion/data/training\Actor_19\03-02-03-01-02-02-19_happy.wav,happy
1749,speech_emotion/data/training\Actor_19\03-02-03-02-01-01-19_happy.wav,happy
1750,speech_emotion/data/training\Actor_19\03-02-03-02-01-02-19_happy.wav,happy
1751,speech_emotion/data/training\Actor_19\03-02-03-02-02-01-19_happy.wav,happy
1752,speech_emotion/data/training\Actor_19\03-02-03-02-02-02-19_happy.wav,happy
1753,speech_emotion/data/training\Actor_19\19_01_01_01_dogs-sitting_happy.wav,happy
1754,speech_emotion/data/training\Actor_19\19_01_01_01_kids-talking_happy.wav,happy
1755,speech_emotion/data/training\Actor_19\19_01_01_02_dogs-sitting_happy.wav,happy
1756,speech_emotion/data/training\Actor_19\19_01_01_02_kids-talking_happy.wav,happy
1757,speech_emotion/data/training\Actor_19\19_01_02_01_dogs-sitting_happy.wav,happy
1758,speech_emotion/data/training\Actor_19\19_01_02_01_kids-talking_happy.wav,happy
1759,speech_emotion/data/training\Actor_19\19_01_02_02_dogs-sitting_happy.wav,happy
1760,speech_emotion/data/training\Actor_19\19_01_02_02_kids-talking_happy.wav,happy
1761,speech_emotion/data/training\Actor_19\19_02_01_01_dogs-sitting_happy.wav,happy
1762,speech_emotion/data/training\Actor_19\19_02_01_01_kids-talking_happy.wav,happy
1763,speech_emotion/data/training\Actor_19\19_02_01_02_dogs-sitting_happy.wav,happy
1764,speech_emotion/data/training\Actor_19\19_02_01_02_kids-talking_happy.wav,happy
1765,speech_emotion/data/training\Actor_19\19_02_02_01_dogs-sitting_happy.wav,happy
1766,speech_emotion/data/training\Actor_19\19_02_02_01_kids-talking_happy.wav,happy
1767,speech_emotion/data/training\Actor_19\19_02_02_02_dogs-sitting_happy.wav,happy
1768,speech_emotion/data/training\Actor_19\19_02_02_02_kids-talking_happy.wav,happy
1769,speech_emotion/data/training\Actor_20\03-02-03-01-01-01-20_happy.wav,happy
1770,speech_emotion/data/training\Actor_20\03-02-03-01-01-02-20_happy.wav,happy
1771,speech_emotion/data/training\Actor_20\03-02-03-01-02-01-20_happy.wav,happy
1772,speech_emotion/data/training\Actor_20\03-02-03-01-02-02-20_happy.wav,happy
1773,speech_emotion/data/training\Actor_20\03-02-03-02-01-01-20_happy.wav,happy
1774,speech_emotion/data/training\Actor_20\03-02-03-02-01-02-20_happy.wav,happy
1775,speech_emotion/data/training\Actor_20\03-02-03-02-02-01-20_happy.wav,happy
1776,speech_emotion/data/training\Actor_20\03-02-03-02-02-02-20_happy.wav,happy
1777,speech_emotion/data/training\Actor_20\20_01_01_01_dogs-sitting_happy.wav,happy
1778,speech_emotion/data/training\Actor_20\20_01_01_01_kids-talking_happy.wav,happy
1779,speech_emotion/data/training\Actor_20\20_01_01_02_dogs-sitting_happy.wav,happy
1780,speech_emotion/data/training\Actor_20\20_01_01_02_kids-talking_happy.wav,happy
1781,speech_emotion/data/training\Actor_20\20_01_02_01_dogs-sitting_happy.wav,happy
1782,speech_emotion/data/training\Actor_20\20_01_02_01_kids-talking_happy.wav,happy
1783,speech_emotion/data/training\Actor_20\20_01_02_02_dogs-sitting_happy.wav,happy
1784,speech_emotion/data/training\Actor_20\20_01_02_02_kids-talking_happy.wav,happy
1785,speech_emotion/data/training\Actor_21\03-02-03-01-01-01-21_happy.wav,happy
1786,speech_emotion/data/training\Actor_21\03-02-03-01-01-02-21_happy.wav,happy
1787,speech_emotion/data/training\Actor_21\03-02-03-01-02-01-21_happy.wav,happy
1788,speech_emotion/data/training\Actor_21\03-02-03-01-02-02-21_happy.wav,happy
1789,speech_emotion/data/training\Actor_21\03-02-03-02-01-01-21_happy.wav,happy
1790,speech_emotion/data/training\Actor_21\03-02-03-02-01-02-21_happy.wav,happy
1791,speech_emotion/data/training\Actor_21\03-02-03-02-02-01-21_happy.wav,happy
1792,speech_emotion/data/training\Actor_21\03-02-03-02-02-02-21_happy.wav,happy
1793,speech_emotion/data/training\Actor_21\21_01_01_01_dogs-sitting_happy.wav,happy
1794,speech_emotion/data/training\Actor_21\21_01_01_01_kids-talking_happy.wav,happy
1795,speech_emotion/data/training\Actor_21\21_01_01_02_dogs-sitting_happy.wav,happy
1796,speech_emotion/data/training\Actor_21\21_01_01_02_kids-talking_happy.wav,happy
1797,speech_emotion/data/training\Actor_21\21_01_02_01_dogs-sitting_happy.wav,happy
1798,speech_emotion/data/training\Actor_21\21_01_02_01_kids-talking_happy.wav,happy
1799,speech_emotion/data/training\Actor_21\21_01_02_02_dogs-sitting_happy.wav,happy
1800,speech_emotion/data/training\Actor_21\21_01_02_02_kids-talking_happy.wav,happy
1801,speech_emotion/data/training\Actor_22\03-02-03-01-01-01-22_happy.wav,happy
1802,speech_emotion/data/training\Actor_22\03-02-03-01-01-02-22_happy.wav,happy
1803,speech_emotion/data/training\Actor_22\03-02-03-01-02-01-22_happy.wav,happy
1804,speech_emotion/data/training\Actor_22\03-02-03-01-02-02-22_happy.wav,happy
1805,speech_emotion/data/training\Actor_22\03-02-03-02-01-01-22_happy.wav,happy
1806,speech_emotion/data/training\Actor_22\03-02-03-02-01-02-22_happy.wav,happy
1807,speech_emotion/data/training\Actor_22\03-02-03-02-02-01-22_happy.wav,happy
1808,speech_emotion/data/training\Actor_22\03-02-03-02-02-02-22_happy.wav,happy
1809,speech_emotion/data/training\Actor_22\22_01_01_01_dogs-sitting_happy.wav,happy
1810,speech_emotion/data/training\Actor_22\22_01_01_01_kids-talking_happy.wav,happy
1811,speech_emotion/data/training\Actor_22\22_01_01_02_dogs-sitting_happy.wav,happy
1812,speech_emotion/data/training\Actor_22\22_01_01_02_kids-talking_happy.wav,happy
1813,speech_emotion/data/training\Actor_22\22_01_02_01_dogs-sitting_happy.wav,happy
1814,speech_emotion/data/training\Actor_22\22_01_02_01_kids-talking_happy.wav,happy
1815,speech_emotion/data/training\Actor_22\22_01_02_02_dogs-sitting_happy.wav,happy
1816,speech_emotion/data/training\Actor_22\22_01_02_02_kids-talking_happy.wav,happy
1817,speech_emotion/data/training\Actor_23\03-02-03-01-01-01-23_happy.wav,happy
1818,speech_emotion/data/training\Actor_23\03-02-03-01-01-02-23_happy.wav,happy
1819,speech_emotion/data/training\Actor_23\03-02-03-01-02-01-23_happy.wav,happy
1820,speech_emotion/data/training\Actor_23\03-02-03-01-02-02-23_happy.wav,happy
1821,speech_emotion/data/training\Actor_23\03-02-03-02-01-01-23_happy.wav,happy
1822,speech_emotion/data/training\Actor_23\03-02-03-02-01-02-23_happy.wav,happy
1823,speech_emotion/data/training\Actor_23\03-02-03-02-02-01-23_happy.wav,happy
1824,speech_emotion/data/training\Actor_23\03-02-03-02-02-02-23_happy.wav,happy
1825,speech_emotion/data/training\Actor_23\23_01_01_01_dogs-sitting_happy.wav,happy
1826,speech_emotion/data/training\Actor_23\23_01_01_01_kids-talking_happy.wav,happy
1827,speech_emotion/data/training\Actor_23\23_01_01_02_dogs-sitting_happy.wav,happy
1828,speech_emotion/data/training\Actor_23\23_01_01_02_kids-talking_happy.wav,happy
1829,speech_emotion/data/training\Actor_23\23_01_02_01_dogs-sitting_happy.wav,happy
1830,speech_emotion/data/training\Actor_23\23_01_02_01_kids-talking_happy.wav,happy
1831,speech_emotion/data/training\Actor_23\23_01_02_02_dogs-sitting_happy.wav,happy
1832,speech_emotion/data/training\Actor_23\23_01_02_02_kids-talking_happy.wav,happy
1833,speech_emotion/data/training\Actor_24\03-02-03-01-01-01-24_happy.wav,happy
1834,speech_emotion/data/training\Actor_24\03-02-03-01-01-02-24_happy.wav,happy
1835,speech_emotion/data/training\Actor_24\03-02-03-01-02-01-24_happy.wav,happy
1836,speech_emotion/data/training\Actor_24\03-02-03-01-02-02-24_happy.wav,happy
1837,speech_emotion/data/training\Actor_24\03-02-03-02-01-01-24_happy.wav,happy
1838,speech_emotion/data/training\Actor_24\03-02-03-02-01-02-24_happy.wav,happy
1839,speech_emotion/data/training\Actor_24\03-02-03-02-02-01-24_happy.wav,happy
1840,speech_emotion/data/training\Actor_24\03-02-03-02-02-02-24_happy.wav,happy
1841,speech_emotion/data/training\Actor_24\24_01_01_01_dogs-sitting_happy.wav,happy
1842,speech_emotion/data/training\Actor_24\24_01_01_01_kids-talking_happy.wav,happy
1843,speech_emotion/data/training\Actor_24\24_01_01_02_dogs-sitting_happy.wav,happy
1844,speech_emotion/data/training\Actor_24\24_01_01_02_kids-talking_happy.wav,happy
1845,speech_emotion/data/training\Actor_24\24_01_02_01_dogs-sitting_happy.wav,happy
1846,speech_emotion/data/training\Actor_24\24_01_02_01_kids-talking_happy.wav,happy
1847,speech_emotion/data/training\Actor_24\24_01_02_02_dogs-sitting_happy.wav,happy
1848,speech_emotion/data/training\Actor_24\24_01_02_02_kids-talking_happy.wav,happy
1849,speech_emotion/data/training\Actor_24\24_02_01_01_dogs-sitting_happy.wav,happy
1850,speech_emotion/data/training\Actor_24\24_02_01_01_kids-talking_happy.wav,happy
1851,speech_emotion/data/training\Actor_24\24_02_01_02_dogs-sitting_happy.wav,happy
1852,speech_emotion/data/training\Actor_24\24_02_01_02_kids-talking_happy.wav,happy
1853,speech_emotion/data/training\Actor_24\24_02_02_01_dogs-sitting_happy.wav,happy
1854,speech_emotion/data/training\Actor_24\24_02_02_01_kids-talking_happy.wav,happy
1855,speech_emotion/data/training\Actor_24\24_02_02_02_dogs-sitting_happy.wav,happy
1856,speech_emotion/data/training\Actor_24\24_02_02_02_kids-talking_happy.wav,happy
1857,speech_emotion/data/training\Actor_25\25_01_01_01_fat_happy.wav,happy
1858,speech_emotion/data/training\Actor_25\25_01_01_01_fit_happy.wav,happy
1859,speech_emotion/data/training\Actor_25\25_01_01_01_five_happy.wav,happy
1860,speech_emotion/data/training\Actor_25\25_01_01_01_food_happy.wav,happy
1861,speech_emotion/data/training\Actor_25\25_01_01_01_gap_happy.wav,happy
1862,speech_emotion/data/training\Actor_25\25_01_01_01_gas_happy.wav,happy
1863,speech_emotion/data/training\Actor_25\25_01_01_01_gaze_happy.wav,happy
1864,speech_emotion/data/training\Actor_25\25_01_01_01_germ_happy.wav,happy
1865,speech_emotion/data/training\Actor_25\25_01_01_01_get_happy.wav,happy
1866,speech_emotion/data/training\Actor_25\25_01_01_01_gin_happy.wav,happy
1867,speech_emotion/data/training\Actor_25\25_01_01_01_goal_happy.wav,happy
1868,speech_emotion/data/training\Actor_25\25_01_01_01_good_happy.wav,happy
1869,speech_emotion/data/training\Actor_25\25_01_01_01_goose_happy.wav,happy
1870,speech_emotion/data/training\Actor_25\25_01_01_01_gun_happy.wav,happy
1871,speech_emotion/data/training\Actor_25\25_01_01_01_half_happy.wav,happy
1872,speech_emotion/data/training\Actor_25\25_01_01_01_hall_happy.wav,happy
1873,speech_emotion/data/training\Actor_25\25_01_01_01_hash_happy.wav,happy
1874,speech_emotion/data/training\Actor_25\25_01_01_01_hate_happy.wav,happy
1875,speech_emotion/data/training\Actor_25\25_01_01_01_have_happy.wav,happy
1876,speech_emotion/data/training\Actor_25\25_01_01_01_haze_happy.wav,happy
1877,speech_emotion/data/training\Actor_25\25_01_01_01_hire_happy.wav,happy
1878,speech_emotion/data/training\Actor_25\25_01_01_01_hit_happy.wav,happy
1879,speech_emotion/data/training\Actor_25\25_01_01_01_hole_happy.wav,happy
1880,speech_emotion/data/training\Actor_25\25_01_01_01_home_happy.wav,happy
1881,speech_emotion/data/training\Actor_25\25_01_01_01_hurl_happy.wav,happy
1882,speech_emotion/data/training\Actor_25\25_01_01_01_hush_happy.wav,happy
1883,speech_emotion/data/training\Actor_25\25_01_01_01_jail_happy.wav,happy
1884,speech_emotion/data/training\Actor_25\25_01_01_01_jar_happy.wav,happy
1885,speech_emotion/data/training\Actor_25\25_01_01_01_join_happy.wav,happy
1886,speech_emotion/data/training\Actor_25\25_01_01_01_judge_happy.wav,happy
1887,speech_emotion/data/training\Actor_25\25_01_01_01_jug_happy.wav,happy
1888,speech_emotion/data/training\Actor_25\25_01_01_01_juice_happy.wav,happy
1889,speech_emotion/data/training\Actor_25\25_01_01_01_keen_happy.wav,happy
1890,speech_emotion/data/training\Actor_25\25_01_01_01_keep_happy.wav,happy
1891,speech_emotion/data/training\Actor_25\25_01_01_01_keg_happy.wav,happy
1892,speech_emotion/data/training\Actor_25\25_01_01_01_kick_happy.wav,happy
1893,speech_emotion/data/training\Actor_25\25_01_01_01_kill_happy.wav,happy
1894,speech_emotion/data/training\Actor_25\25_01_01_01_king_happy.wav,happy
1895,speech_emotion/data/training\Actor_25\25_01_01_01_kite_happy.wav,happy
1896,speech_emotion/data/training\Actor_25\25_01_01_01_knock_happy.wav,happy
1897,speech_emotion/data/training\Actor_25\25_01_01_01_late_happy.wav,happy
1898,speech_emotion/data/training\Actor_25\25_01_01_01_laud_happy.wav,happy
1899,speech_emotion/data/training\Actor_25\25_01_01_01_lean_happy.wav,happy
1900,speech_emotion/data/training\Actor_25\25_01_01_01_learn_happy.wav,happy
1901,speech_emotion/data/training\Actor_25\25_01_01_01_lease_happy.wav,happy
1902,speech_emotion/data/training\Actor_25\25_01_01_01_lid_happy.wav,happy
1903,speech_emotion/data/training\Actor_25\25_01_01_01_life_happy.wav,happy
1904,speech_emotion/data/training\Actor_25\25_01_01_01_limb_happy.wav,happy
1905,speech_emotion/data/training\Actor_25\25_01_01_01_live_happy.wav,happy
1906,speech_emotion/data/training\Actor_25\25_01_01_01_loaf_happy.wav,happy
1907,speech_emotion/data/training\Actor_25\25_01_01_01_long_happy.wav,happy
1908,speech_emotion/data/training\Actor_25\25_01_01_01_lore_happy.wav,happy
1909,speech_emotion/data/training\Actor_25\25_01_01_01_lose_happy.wav,happy
1910,speech_emotion/data/training\Actor_25\25_01_01_01_lot_happy.wav,happy
1911,speech_emotion/data/training\Actor_25\25_01_01_01_love_happy.wav,happy
1912,speech_emotion/data/training\Actor_25\25_01_01_01_luck_happy.wav,happy
1913,speech_emotion/data/training\Actor_25\25_01_01_01_make_happy.wav,happy
1914,speech_emotion/data/training\Actor_25\25_01_01_01_match_happy.wav,happy
1915,speech_emotion/data/training\Actor_25\25_01_01_01_merge_happy.wav,happy
1916,speech_emotion/data/training\Actor_25\25_01_01_01_mess_happy.wav,happy
1917,speech_emotion/data/training\Actor_25\25_01_01_01_met_happy.wav,happy
1918,speech_emotion/data/training\Actor_25\25_01_01_01_mill_happy.wav,happy
1919,speech_emotion/data/training\Actor_25\25_01_01_01_mob_happy.wav,happy
1920,speech_emotion/data/training\Actor_25\25_01_01_01_mode_happy.wav,happy
1921,speech_emotion/data/training\Actor_25\25_01_01_01_mood_happy.wav,happy
1922,speech_emotion/data/training\Actor_25\25_01_01_01_moon_happy.wav,happy
1923,speech_emotion/data/training\Actor_25\25_01_01_01_mop_happy.wav,happy
1924,speech_emotion/data/training\Actor_25\25_01_01_01_mouse_happy.wav,happy
1925,speech_emotion/data/training\Actor_25\25_01_01_01_nag_happy.wav,happy
1926,speech_emotion/data/training\Actor_25\25_01_01_01_name_happy.wav,happy
1927,speech_emotion/data/training\Actor_25\25_01_01_01_near_happy.wav,happy
1928,speech_emotion/data/training\Actor_25\25_01_01_01_neat_happy.wav,happy
1929,speech_emotion/data/training\Actor_25\25_01_01_01_nice_happy.wav,happy
1930,speech_emotion/data/training\Actor_25\25_01_01_01_note_happy.wav,happy
1931,speech_emotion/data/training\Actor_25\25_01_01_01_numb_happy.wav,happy
1932,speech_emotion/data/training\Actor_25\25_01_01_01_pad_happy.wav,happy
1933,speech_emotion/data/training\Actor_25\25_01_01_01_page_happy.wav,happy
1934,speech_emotion/data/training\Actor_25\25_01_01_01_pain_happy.wav,happy
1935,speech_emotion/data/training\Actor_25\25_01_01_01_pass_happy.wav,happy
1936,speech_emotion/data/training\Actor_25\25_01_01_01_pearl_happy.wav,happy
1937,speech_emotion/data/training\Actor_25\25_01_01_01_peg_happy.wav,happy
1938,speech_emotion/data/training\Actor_25\25_01_01_01_perch_happy.wav,happy
1939,speech_emotion/data/training\Actor_25\25_01_01_01_phone_happy.wav,happy
1940,speech_emotion/data/training\Actor_25\25_01_01_01_pick_happy.wav,happy
1941,speech_emotion/data/training\Actor_25\25_01_01_01_pike_happy.wav,happy
1942,speech_emotion/data/training\Actor_25\25_01_01_01_pole_happy.wav,happy
1943,speech_emotion/data/training\Actor_25\25_01_01_01_pool_happy.wav,happy
1944,speech_emotion/data/training\Actor_25\25_01_01_01_puff_happy.wav,happy
1945,speech_emotion/data/training\Actor_25\25_01_01_01_rag_happy.wav,happy
1946,speech_emotion/data/training\Actor_25\25_01_01_01_raid_happy.wav,happy
1947,speech_emotion/data/training\Actor_25\25_01_01_01_rain_happy.wav,happy
1948,speech_emotion/data/training\Actor_25\25_01_01_01_raise_happy.wav,happy
1949,speech_emotion/data/training\Actor_25\25_01_01_01_rat_happy.wav,happy
1950,speech_emotion/data/training\Actor_25\25_01_01_01_reach_happy.wav,happy
1951,speech_emotion/data/training\Actor_25\25_01_01_01_read_happy.wav,happy
1952,speech_emotion/data/training\Actor_25\25_01_01_01_red_happy.wav,happy
1953,speech_emotion/data/training\Actor_25\25_01_01_01_ring_happy.wav,happy
1954,speech_emotion/data/training\Actor_25\25_01_01_01_ripe_happy.wav,happy
1955,speech_emotion/data/training\Actor_25\25_01_01_01_road_happy.wav,happy
1956,speech_emotion/data/training\Actor_25\25_01_01_01_room_happy.wav,happy
1957,speech_emotion/data/training\Actor_25\25_01_01_01_rose_happy.wav,happy
1958,speech_emotion/data/training\Actor_25\25_01_01_01_rot_happy.wav,happy
1959,speech_emotion/data/training\Actor_25\25_01_01_01_rough_happy.wav,happy
1960,speech_emotion/data/training\Actor_25\25_01_01_01_rush_happy.wav,happy
1961,speech_emotion/data/training\Actor_25\25_01_01_01_said_happy.wav,happy
1962,speech_emotion/data/training\Actor_25\25_01_01_01_sail_happy.wav,happy
1963,speech_emotion/data/training\Actor_25\25_01_01_01_search_happy.wav,happy
1964,speech_emotion/data/training\Actor_25\25_01_01_01_seize_happy.wav,happy
1965,speech_emotion/data/training\Actor_25\25_01_01_01_sell_happy.wav,happy
1966,speech_emotion/data/training\Actor_25\25_01_01_01_shack_happy.wav,happy
1967,speech_emotion/data/training\Actor_25\25_01_01_01_shall_happy.wav,happy
1968,speech_emotion/data/training\Actor_25\25_01_01_01_shawl_happy.wav,happy
1969,speech_emotion/data/training\Actor_25\25_01_01_01_sheep_happy.wav,happy
1970,speech_emotion/data/training\Actor_25\25_01_01_01_shirt_happy.wav,happy
1971,speech_emotion/data/training\Actor_25\25_01_01_01_should_happy.wav,happy
1972,speech_emotion/data/training\Actor_25\25_01_01_01_shout_happy.wav,happy
1973,speech_emotion/data/training\Actor_25\25_01_01_01_size_happy.wav,happy
1974,speech_emotion/data/training\Actor_25\25_01_01_01_soap_happy.wav,happy
1975,speech_emotion/data/training\Actor_25\25_01_01_01_soup_happy.wav,happy
1976,speech_emotion/data/training\Actor_25\25_01_01_01_sour_happy.wav,happy
1977,speech_emotion/data/training\Actor_25\25_01_01_01_south_happy.wav,happy
1978,speech_emotion/data/training\Actor_25\25_01_01_01_sub_happy.wav,happy
1979,speech_emotion/data/training\Actor_25\25_01_01_01_such_happy.wav,happy
1980,speech_emotion/data/training\Actor_25\25_01_01_01_sure_happy.wav,happy
1981,speech_emotion/data/training\Actor_25\25_01_01_01_take_happy.wav,happy
1982,speech_emotion/data/training\Actor_25\25_01_01_01_talk_happy.wav,happy
1983,speech_emotion/data/training\Actor_25\25_01_01_01_tape_happy.wav,happy
1984,speech_emotion/data/training\Actor_25\25_01_01_01_team_happy.wav,happy
1985,speech_emotion/data/training\Actor_25\25_01_01_01_tell_happy.wav,happy
1986,speech_emotion/data/training\Actor_25\25_01_01_01_thin_happy.wav,happy
1987,speech_emotion/data/training\Actor_25\25_01_01_01_third_happy.wav,happy
1988,speech_emotion/data/training\Actor_25\25_01_01_01_thought_happy.wav,happy
